season,week,contestant_id,celebrity_name,J_total,p_hat,z_score,kappa,merit_score,pop_score,w_j,w_f,amei_score,amei_rank,bottom2_flag,eliminated
31,1,371,Sam Champion,20.0,0.0016085588731844,-0.6744999998072857,1.0,0.02108546971874469,0.001608898283379259,0.6479921447227146,0.3520078552772854,0.014229563579626866,12,0,0
31,1,372,Jessie James Decker,20.0,0.0009756402745391,-0.6744999998072857,1.0,0.02108546971874469,0.000975846137228501,0.6479921447227146,0.3520078552772854,0.014006724251381655,13,0,0
31,1,373,Jordin Sparks,26.0,0.0195962587580054,0.4817857141480612,1.0,0.0670118773992011,0.01960039362065447,0.6479921447227146,0.3520078552772854,0.050322662678801096,7,0,0
31,1,374,Heidi D'Amelio,24.0,0.0118857317523925,0.09635714282961225,1.0,0.04557873668387813,0.011888239673362864,0.6479921447227146,0.3520078552772854,0.03371941708798086,8,0,0
31,1,375,Charli D'Amelio,32.0,0.3936013788402584,1.6380714281034081,1.0,0.21297091183951597,0.3936844297766687,0.6479921447227146,0.3520078552772854,0.27658348970818636,1,0,0
31,1,376,Teresa Giudice,20.0,0.0005917557393584,-0.6744999998072857,1.0,0.02108546971874469,0.0005918806013912127,0.6479921447227146,0.3520078552772854,0.013871565366611178,14,0,0
31,1,377,Vinny Guadagnino,17.0,0.0002176947707051,-1.252642856784959,0.48419642901880117,0.011827665335867174,0.00010542927175491069,0.6479921447227146,0.3520078552772854,0.0077013461598849685,16,1,0
31,1,378,Shangela,28.0,0.0878243386952696,0.8672142854665101,1.0,0.09852383017351042,0.08784286986401128,0.6479921447227146,0.3520078552772854,0.09476404824266182,4,0,0
31,1,379,Gabby Windey,28.0,0.1447978552920634,0.8672142854665101,1.0,0.09852383017351042,0.14482840802413877,0.6479921447227146,0.3520078552772854,0.1148234053122302,3,0,0
31,2,365,Cheryl Ladd,21.0,0.0005918845895384,-2.360749998819625,0.05,0.004543814765056239,2.9714017636636875e-05,0.6439827390386449,0.3560172609613551,0.0029367169812563065,15,1,0
31,2,366,Selma Blair,28.0,0.0532797528112391,0.0,1.0,0.04815942755797392,0.053495412541268765,0.6439827390386449,0.3560172609613551,0.05005913031625747,7,0,0
31,2,367,Joseph Baena,24.0,0.0043734684361922,-1.3489999993255,0.363750000843125,0.012497353668180848,0.0015972884057860062,0.6439827390386449,0.3560172609613551,0.008616742289163022,13,0,0
31,2,368,Trevor Donovan,30.0,0.0072106304374857,0.67449999966275,1.0,0.09453942226526221,0.007239816808131995,0.6439827390386449,0.3560172609613551,0.06345925584740775,4,0,0
31,2,369,Daniel Durant,29.0,0.0323158036219269,0.337249999831375,1.0,0.06747565826249198,0.032446607860255244,0.6439827390386449,0.3560172609613551,0.05500471168421041,6,0,0
31,2,370,Wayne Brady,32.0,0.2387832858444442,1.3489999993255,1.0,0.18558572673004517,0.2397498056994302,0.6439827390386449,0.3560172609613551,0.20486907376722016,2,0,0
31,2,371,Sam Champion,26.0,0.002652642695836,-0.67449999966275,1.0,0.024532945168673395,0.0026633797615591816,0.6439827390386449,0.3560172609613551,0.01674700239401739,11,0,0
31,2,372,Jessie James Decker,25.0,0.0016089091242873,-1.0117499994941248,0.7853125006323439,0.017509908403386936,0.0012686106850525543,0.6439827390386449,0.3560172609613551,0.011727726075247623,12,0,0
31,2,373,Jordin Sparks,27.0,0.0196005256899512,-0.337249999831375,1.0,0.03437284677815431,0.019679862470917697,0.6439827390386449,0.3560172609613551,0.029141890749743757,9,0,0
31,2,374,Heidi D'Amelio,28.0,0.0118883197774405,0.0,1.0,0.04815942755797392,0.011936439967539585,0.6439827390386449,0.3560172609613551,0.035263418732190334,8,0,0
31,2,375,Charli D'Amelio,32.0,0.393687082459404,1.3489999993255,1.0,0.18558572673004517,0.3952806043028734,0.6439827390386449,0.3560172609613551,0.26024072268115017,1,0,0
31,2,376,Teresa Giudice,23.0,0.0003589961505665,-1.686249999156875,0.05,0.008919741046582679,1.8022462719863847e-05,0.6439827390386449,0.3560172609613551,0.005750575578507046,14,1,1
31,2,377,Vinny Guadagnino,27.0,0.0009758527125716,-0.337249999831375,1.0,0.03437284677815431,0.000979802658309665,0.6439827390386449,0.3560172609613551,0.022484346675445535,10,0,0
31,2,378,Shangela,28.0,0.0878434617575349,0.0,1.0,0.04815942755797392,0.08819902454166824,0.6439827390386449,0.3560172609613551,0.06241421520610531,5,0,0
31,2,379,Gabby Windey,32.0,0.144829383891581,1.3489999993255,1.0,0.18558572673004517,0.14541560781685103,0.6439827390386449,0.3560172609613551,0.17128447102207786,3,0,0
31,3,365,Cheryl Ladd,24.0,0.0009762031657503,-1.1241666662919445,0.6447916671350693,0.019008009368703036,0.0006300274719352985,0.6324389291376896,0.3675610708623104,0.012252978662438933,13,1,1
31,3,366,Selma Blair,28.0,0.0196075647302113,-0.2248333332583889,1.0,0.04672100124723003,0.01962562591170834,0.6324389291376896,0.3675610708623104,0.03676179607348945,9,0,0
31,3,367,Joseph Baena,29.0,0.007213219955683,0.0,1.0,0.05850002036481006,0.007219864293039028,0.6324389291376896,0.3675610708623104,0.039651431285083485,8,0,0
31,3,368,Trevor Donovan,27.0,0.0043750390583727,-0.4496666665167778,1.0,0.037313695686450356,0.004379069052692605,0.6324389291376896,0.3675610708623104,0.02520820905249599,10,0,0
31,3,369,Daniel Durant,31.0,0.053298886906468,0.4496666665167778,1.0,0.09171571777399438,0.05334798228793192,0.6324389291376896,0.3675610708623104,0.0776132318321754,6,0,0
31,3,370,Wayne Brady,33.0,0.2388690389099023,0.8993333330335556,1.0,0.14379093946194563,0.2390890691444132,0.6324389291376896,0.3675610708623104,0.17881882205920874,2,0,0
31,3,371,Sam Champion,25.0,0.0026535953263433,-0.8993333330335556,0.9258333337080555,0.02380019489050555,0.0024590500357106883,0.6324389291376896,0.3675610708623104,0.015956020834249466,12,0,0
31,3,372,Jessie James Decker,26.0,0.0016094869238974,-0.6744999997751666,1.0,0.02980055753543102,0.0016109694759557308,0.6324389291376896,0.3675610708623104,0.019439162361122884,11,0,0
31,3,373,Jordin Sparks,29.0,0.0118925891711732,0.0,1.0,0.05850002036481006,0.01190354383150179,0.6324389291376896,0.3675610708623104,0.041372969551816755,7,0,0
31,3,374,Heidi D'Amelio,32.0,0.032327409037329,0.6744999997751666,1.0,0.1148385354406321,0.032357186891437156,0.6324389291376896,0.3675610708623104,0.08452160264172254,4,0,0
31,3,375,Charli D'Amelio,33.0,0.3938284653624526,0.8993333330335556,1.0,0.14379093946194563,0.3941912338902878,0.6324389291376896,0.3675610708623104,0.2358283398262649,1,0,0
31,3,377,Vinny Guadagnino,23.0,0.0005920971501361,-1.3489999995503332,0.3637500005620834,0.015180733679825241,0.00021557372809888762,0.6324389291376896,0.3675610708623104,0.009680123462342942,14,1,0
31,3,378,Shangela,30.0,0.0878750085473344,0.2248333332583889,1.0,0.07324869526177134,0.0879559531470471,0.6324389291376896,0.3675610708623104,0.07865451071953146,5,0,0
31,3,379,Gabby Windey,33.0,0.1448813957549457,0.8993333330335556,1.0,0.14379093946194563,0.14501485083824034,0.6324389291376896,0.3675610708623104,0.14424080163805708,3,0,0
31,4,366,Selma Blair,32.0,0.0196191811914828,0.0,1.0,0.06515560818712275,0.019651177550962646,0.6023392685357255,0.3976607314642745,0.04706028301548198,7,0,0
31,4,367,Joseph Baena,28.0,0.0072174934129639,-0.8993333330335556,0.9258333337080555,0.02650795954245093,0.006693093789178675,0.6023392685357255,0.3976607314642745,0.018628365533138284,11,0,0
31,4,368,Trevor Donovan,28.0,0.0026551674434197,-0.8993333330335556,0.9258333337080555,0.02650795954245093,0.0024622516028710785,0.6023392685357255,0.3976607314642745,0.016945925734621295,12,1,0
31,4,369,Daniel Durant,29.0,0.0118996349110917,-0.6744999997751666,1.0,0.03319098760014007,0.011919041684115414,0.6023392685357255,0.3976607314642745,0.02473197002750522,9,0,0
31,4,370,Wayne Brady,36.0,0.2390105563791869,0.8993333330335556,1.0,0.16015013420536328,0.2394003518353146,0.6023392685357255,0.3976607314642745,0.19166483371679266,2,0,0
31,4,371,Sam Champion,25.0,0.0009767815153018,-1.5738333328087222,0.08270833398909716,0.013503447837547632,8.091972658632888e-05,0.6023392685357255,0.3976607314642745,0.008165835490842974,13,1,1
31,4,372,Jessie James Decker,31.0,0.0043776310412366,-0.2248333332583889,1.0,0.052036481908743985,0.004384770394051505,0.6023392685357255,0.3976607314642745,0.03308726745228678,8,0,0
31,4,373,Jordin Sparks,34.0,0.0323465613441176,0.4496666665167778,1.0,0.10215027848909554,0.032399314422576986,0.6023392685357255,0.3976607314642745,0.07441305909806545,5,0,0
31,4,374,Heidi D'Amelio,34.0,0.0533304637220533,0.4496666665167778,1.0,0.10215027848909554,0.05341743884460421,0.6023392685357255,0.3976607314642745,0.08277114182973593,4,0,0
31,4,375,Charli D'Amelio,36.0,0.3940617882242377,0.8993333330335556,1.0,0.16015013420536328,0.3947044522839777,0.6023392685357255,0.3976607314642745,0.2534231759006092,1,0,0
31,4,377,Vinny Guadagnino,29.0,0.0016104404611048,-0.6744999997751666,1.0,0.03319098760014007,0.0016130668822286727,0.6023392685357255,0.3976607314642745,0.020633688549334554,10,0,0
31,4,378,Shangela,32.0,0.0879270699148508,0.0,1.0,0.06515560818712275,0.08807046764942224,0.6023392685357255,0.3976607314642745,0.07426794796230182,6,0,0
31,4,379,Gabby Windey,36.0,0.1449672304389518,0.8993333330335556,1.0,0.16015013420536328,0.14520365333410992,0.6023392685357255,0.3976607314642745,0.15420650568928387,3,0,0
31,5,366,Selma Blair,40.0,0.03237818775942,0.74194999970322,1.0,0.12102180570025398,0.03251111318398082,0.5406270677775082,0.45937293222249176,0.08036238934601023,5,0,0
31,5,367,Joseph Baena,35.0,0.0072245502200753,-0.60704999975718,1.0,0.03140511388706254,0.007254209891345353,0.5406270677775082,0.45937293222249176,0.020310842302726045,10,0,1
31,5,368,Trevor Donovan,36.0,0.0026577634976763,-0.3372499998651,1.0,0.041131355665026216,0.002668674680968456,0.5406270677775082,0.45937293222249176,0.02346264112024133,9,0,0
31,5,369,Daniel Durant,33.5,0.0119112696190794,-1.0117499995952999,0.7853125005058751,0.020952767595929494,0.009392471126959904,0.5406270677775082,0.45937293222249176,0.015642280309617618,11,1,0
31,5,370,Wayne Brady,41.0,0.2392442457360643,1.0117499995952999,1.0,0.1585025595316011,0.24022643915511835,0.5406270677775082,0.45937293222249176,0.19604429774685417,2,0,0
31,5,372,Jessie James Decker,36.0,0.0043819112111093,-0.3372499998651,1.0,0.041131355665026216,0.004399900711091585,0.5406270677775082,0.45937293222249176,0.024257919498038894,8,0,0
31,5,373,Jordin Sparks,35.5,0.0196383635820205,-0.47214999981114,1.0,0.03594071380745551,0.019718986927471954,0.5406270677775082,0.45937293222249176,0.028488891564885054,7,0,0
31,5,374,Heidi D'Amelio,39.0,0.0533826068656783,0.47214999981114,1.0,0.09240404380996735,0.05360176384056856,0.5406270677775082,0.45937293222249176,0.07457932668350657,6,0,0
31,5,375,Charli D'Amelio,42.0,0.3944470768376576,1.28154999948738,1.0,0.20759119592293468,0.39606644001959374,0.5406270677775082,0.45937293222249176,0.29417162145496684,1,0,0
31,5,377,Vinny Guadagnino,31.0,0.0016120150476057,-1.6862499993255,0.05,0.01067357160567232,8.093165074030683e-05,0.5406270677775082,0.45937293222249176,0.005807599529598077,12,1,0
31,5,378,Shangela,38.5,0.0880130394248665,0.3372499998651,1.0,0.08074295727746957,0.08837436819099038,0.5406270677775082,0.45937293222249176,0.08424862088580834,4,0,0
31,5,379,Gabby Windey,41.0,0.1451089701987464,1.0117499995952999,1.0,0.1585025595316011,0.14570470062117066,0.5406270677775082,0.45937293222249176,0.15262356955774692,3,0,0
31,6,368,Trevor Donovan,34.0,0.011962346188185,0.0,1.0,0.05295804925143369,0.012012566719475194,0.45937293222249176,0.5406270677775082,0.030821813091445785,8,0,0
31,6,369,Daniel Durant,34.0,0.0197225746079392,0.0,1.0,0.05295804925143369,0.019805374266103203,0.45937293222249176,0.5406270677775082,0.035034815785133726,7,0,0
31,6,370,Wayne Brady,34.0,0.1457312101934082,0.0,1.0,0.05295804925143369,0.14634302151255432,0.45937293222249176,0.5406270677775082,0.10344449297944727,3,0,0
31,6,372,Jessie James Decker,32.0,0.0072555297252307,-0.67449999966275,1.0,0.026977416144769197,0.007285990017205261,0.45937293222249176,0.5406270677775082,0.016331698177066895,9,1,1
31,6,373,Jordin Sparks,34.0,0.0325170282690796,0.0,1.0,0.05295804925143369,0.0326535418267013,0.45937293222249176,0.5406270677775082,0.04198088293973397,6,0,0
31,6,374,Heidi D'Amelio,36.0,0.053611516167189,0.67449999966275,1.0,0.10395936235950709,0.053836588973378834,0.45937293222249176,0.5406270677775082,0.07686163435488805,5,0,0
31,6,375,Charli D'Amelio,40.0,0.3961385005080873,2.0234999989882496,1.0,0.40061468319273547,0.3978015760993677,0.45937293222249176,0.5406270677775082,0.39909384135350395,1,0,0
31,6,377,Vinny Guadagnino,28.0,0.0044007012308088,-2.0234999989882496,0.05,0.007000629528019589,0.00022095881658975848,0.45937293222249176,0.5406270677775082,0.003335356030802227,10,1,0
31,6,378,Shangela,36.0,0.0883904470593283,0.67449999966275,1.0,0.10395936235950709,0.08876152938234966,0.45937293222249176,0.5406270677775082,0.09574300248049415,4,0,0
31,6,379,Gabby Windey,37.0,0.2402701460507435,1.0117499994941248,1.0,0.14565634940972672,0.2412788523862748,0.45937293222249176,0.5406270677775082,0.19735246280748397,2,0,0
31,7,368,Trevor Donovan,39.0,0.0538484872714014,1.1241666659172223,1.0,0.26130460092432606,0.054272592258669546,0.39766073146427455,0.6023392685357254,0.13660109226117254,3,0,0
31,7,369,Daniel Durant,36.5,0.0198097514053307,0.0,1.0,0.084903907269471,0.019965770911044928,0.39766073146427455,0.6023392685357254,0.04578911771526344,6,0,0
31,7,370,Wayne Brady,38.0,0.2413321768584784,0.6744999995503332,1.0,0.1666707173949334,0.2432328835445939,0.39766073146427455,0.6023392685357254,0.21278711655103055,2,0,0
31,7,373,Jordin Sparks,34.5,0.0120152215886184,-0.8993333327337777,0.9258333340827778,0.034542373284371285,0.01121170483974886,0.39766073146427455,0.6023392685357254,0.02048939551898788,8,1,1
31,7,374,Heidi D'Amelio,35.0,0.0326607585092504,-0.6744999995503332,1.0,0.04325098962970002,0.03291799118696556,0.39766073146427455,0.6023392685357254,0.037027018905922554,7,0,0
31,7,375,Charli D'Amelio,39.0,0.3978894932909386,1.1241666659172223,1.0,0.26130460092432606,0.4010232288336992,0.39766073146427455,0.6023392685357254,0.34546261706007303,1,0,0
31,7,377,Vinny Guadagnino,31.5,0.0072876002767382,-2.2483333318344445,0.05,0.008963733114362805,0.0003672498322656097,0.39766073146427455,0.6023392685357254,0.003785733662244788,9,1,0
31,7,378,Shangela,36.5,0.0887811463593847,0.0,1.0,0.084903907269471,0.08948037727290369,0.39766073146427455,0.6023392685357254,0.08766049486381433,5,0,0
31,7,379,Gabby Windey,35.5,0.1463753644398588,-0.44966666636688885,1.0,0.05415517018903838,0.14752820132010866,0.39766073146427455,0.6023392685357254,0.11039741346149076,4,0,0
31,8,368,Trevor Donovan,39.0,0.0542437943622068,-0.09635714282961225,1.0,0.08361445479877688,0.05491246829584433,0.3675610708623103,0.6324389291376897,0.0654622011907378,5,0,0
31,8,369,Daniel Durant,39.0,0.0329005243798257,-0.09635714282961225,1.0,0.08361445479877688,0.03330609562192751,0.3675610708623103,0.6324389291376897,0.05179748999429601,6,0,0
31,8,370,Wayne Brady,45.0,0.2431038203267679,1.0599285711257347,1.0,0.2657356781004288,0.24610060898677116,0.3675610708623103,0.6324389291376897,0.25331769601664267,2,0,0
31,8,374,Heidi D'Amelio,35.0,0.0199551767569872,-0.8672142854665101,0.9659821431668623,0.038681415567460714,0.019513967704030175,0.3675610708623103,0.6324389291376897,0.026559175366410205,7,1,1
31,8,375,Charli D'Amelio,45.0,0.4008104395612044,1.0599285711257347,1.0,0.2657356781004288,0.4057513087687447,0.3675610708623103,0.6324389291376897,0.35428701362283677,1,0,0
31,8,377,Vinny Guadagnino,29.0,0.0121034265230977,-2.023499999421857,0.05,0.012171212750347386,0.0006126313922498661,0.3675610708623103,0.6324389291376897,0.004861115933881327,8,1,1
31,8,378,Shangela,42.0,0.0894328975684541,0.4817857141480612,1.0,0.1490615438164741,0.09053535450600503,0.3675610708623103,0.6324389291376897,0.11204730332245134,4,0,0
31,8,379,Gabby Windey,40.0,0.147449920521456,0.09635714282961225,1.0,0.10138556206730649,0.14926756472442712,0.3675610708623103,0.6324389291376897,0.13166800455274388,3,0,0
31,9,368,Trevor Donovan,32.5,0.0339902028070258,-0.9810909087341487,0.823636364082314,0.04864927828401953,0.0281644023879051,0.3560172609613551,0.6439827390386449,0.03545737179557304,6,1,1
31,9,369,Daniel Durant,34.5,0.0560403703633546,-0.49054545436707436,1.0,0.07945433292750997,0.056378337963785996,0.3560172609613551,0.6439827390386449,0.06459379048472903,5,1,1
31,9,370,Wayne Brady,36.5,0.1523335204188217,0.0,1.0,0.1297653581641993,0.15325221160568228,0.3560172609613551,0.6439827390386449,0.14489048637484472,3,0,0
31,9,375,Charli D'Amelio,40.0,0.4140854404196781,0.8584545451423801,1.0,0.306182836230036,0.41658270197888664,0.3560172609613551,0.6439827390386449,0.3772784441644795,1,0,0
31,9,378,Shangela,36.5,0.0923949506359758,0.0,1.0,0.1297653581641993,0.09295216500761452,0.3560172609613551,0.6439827390386449,0.10605829720246313,4,0,0
31,9,379,Gabby Windey,40.0,0.2511555153551437,0.8584545451423801,1.0,0.306182836230036,0.25267018105612543,0.3560172609613551,0.6439827390386449,0.27172160997791056,2,0,0
31,10,370,Wayne Brady,38.0,0.1674050972784433,-0.6744999993255,1.0,0.10301695393527402,0.16740509727844333,0.35200785527728545,0.6479921447227146,0.1447399650349279,3,1,0
31,10,375,Charli D'Amelio,40.0,0.4550542339234112,0.6744999993255,1.0,0.396983046064726,0.4550542339234113,0.35200785527728545,0.6479921447227146,0.4346127196318712,1,0,0
31,10,378,Shangela,38.0,0.1015363240915518,-0.6744999993255,1.0,0.10301695393527402,0.10153632409155183,0.35200785527728545,0.6479921447227146,0.10205751742730002,4,1,0
31,10,379,Gabby Windey,40.0,0.2760043447065936,0.6744999993255,1.0,0.396983046064726,0.27600434470659363,0.35200785527728545,0.6479921447227146,0.31858979790590103,2,0,0
32,1,380,Jamie Lynn Spears,15.0,0.0043750390583727,-0.3372499998875833,1.0,0.03860662086209727,0.004378025884210878,0.6479921447227146,0.3520078552772854,0.026557886554776616,10,0,0
32,1,381,Mira Sorvino,17.0,0.0196075647302113,0.11241666662919444,1.0,0.060527054881602406,0.019620950754925266,0.6479921447227146,0.3520078552772854,0.04612778490022147,7,0,0
32,1,382,Barry Williams,16.0,0.0118925891711732,-0.11241666662919444,1.0,0.048339890977466826,0.01190070820557389,0.6479921447227146,0.3520078552772854,0.035513012401875786,8,0,0
32,1,383,Alyson Hannigan,13.0,0.0026535953263433,-0.7869166664043611,1.0,0.02462487522819754,0.002655406927789377,0.6479921447227146,0.3520078552772854,0.016891449810188558,11,0,0
32,1,384,Xochitl Gomez,18.0,0.053298886906468,0.3372499998875833,1.0,0.07578677358515822,0.05333527389420328,0.6479921447227146,0.3520078552772854,0.06788366933118653,5,0,0
32,1,385,Adrian Peterson,18.0,0.032327409037329,0.3372499998875833,1.0,0.07578677358515822,0.03234947886100504,0.6479921447227146,0.3520078552772854,0.06049650463026171,6,0,0
32,1,386,Matt Walsh,12.0,0.0009762031657503,-1.01174999966275,0.7853125004215625,0.019666639756275524,0.0007671479212591814,0.6479921447227146,0.3520078552772854,0.013013870169600854,13,1,1
32,1,387,Tyson Beckford,12.0,0.0005920971501361,-1.01174999966275,0.7853125004215625,0.019666639756275524,0.00046529873477851397,0.6479921447227146,0.3520078552772854,0.012907616884850603,14,1,0
32,1,388,Jason Mraz,21.0,0.1448813957549457,1.01174999966275,1.0,0.14877331717179498,0.14498030584249888,0.6479921447227146,0.3520078552772854,0.14743814738872701,3,0,0
32,1,389,Lele Pons,19.0,0.0878750085473344,0.5620833331459723,1.0,0.0948936812088944,0.08793500054799026,0.6479921447227146,0.3520078552772854,0.09244417095389001,4,0,0
32,1,390,Harry Jowsey,12.0,0.0016094869238974,-1.01174999966275,0.7853125004215625,0.019666639756275524,0.0012648130955534604,0.6479921447227146,0.3520078552772854,0.01318905222025038,12,0,0
32,1,391,Mauricio Umansky,15.0,0.007213219955683,-0.3372499998875833,1.0,0.03860662086209727,0.007218144398974281,0.6479921447227146,0.3520078552772854,0.02755763058189179,9,0,0
32,1,392,Charity Lawson,22.0,0.3938284653624526,1.2365833329211389,1.0,0.18628115519691146,0.39409733085609966,0.6479921447227146,0.3520078552772854,0.2594340814826299,1,0,0
32,1,393,Ariana Madix,21.0,0.2388690389099023,1.01174999966275,1.0,0.14877331717179498,0.23903211407513802,0.6479921447227146,0.3520078552772854,0.18054512268964884,2,0,0
32,2,380,Jamie Lynn Spears,16.0,0.0009767815153018,-0.4496666665167778,1.0,0.03378622838691381,0.0009784344337907757,0.6446041370113725,0.35539586298862746,0.022126474142190572,10,0,1
32,2,381,Mira Sorvino,18.0,0.0323465613441176,0.0,1.0,0.05296969416519905,0.03240129848693091,0.6446041370113725,0.35539586298862746,0.045659771432829385,7,0,0
32,2,382,Barry Williams,15.0,0.0072174934129639,-0.6744999997751666,1.0,0.026983348189631426,0.0072297069204059015,0.6446041370113725,0.35539586298862746,0.019962985803587255,11,0,0
32,2,383,Alyson Hannigan,19.0,0.0118996349110917,0.2248333332583889,1.0,0.0663240963305687,0.011919771580601183,0.6446041370113725,0.35539586298862746,0.04698902438574045,6,0,0
32,2,384,Xochitl Gomez,24.0,0.1449672304389518,1.3489999995503332,1.0,0.2041224260129156,0.14521254529363975,0.6446041370113725,0.35539586298862746,0.18318609811613146,2,0,0
32,2,385,Adrian Peterson,15.0,0.0196191811914828,-0.6744999997751666,1.0,0.026983348189631426,0.019652380946824144,0.6446041370113725,0.35539586298862746,0.024377952759832573,9,0,0
32,2,387,Tyson Beckford,18.0,0.0016104404611048,0.0,1.0,0.05296969416519905,0.0016131656629763077,0.6446041370113725,0.35539586298862746,0.03471779639805155,8,0,0
32,2,388,Jason Mraz,24.0,0.3940617882242377,1.3489999995503332,1.0,0.2041224260129156,0.39472862313598706,0.6446041370113725,0.35539586298862746,0.27186307993045,1,0,0
32,2,389,Lele Pons,21.0,0.0533304637220533,0.6744999997751666,1.0,0.10398222193318726,0.053420710013706955,0.6446041370113725,0.35539586298862746,0.0860128697705538,4,0,0
32,2,390,Harry Jowsey,15.0,0.0043776310412366,-0.6744999997751666,1.0,0.026983348189631426,0.004385038907962802,0.6446041370113725,0.35539586298862746,0.018952002560388894,12,1,0
32,2,391,Mauricio Umansky,12.0,0.0026551674434197,-1.3489999995503332,0.3637500005620834,0.013745616073449903,0.0009674515235427664,0.6446041370113725,0.35539586298862746,0.00920430925582497,13,1,0
32,2,392,Charity Lawson,21.0,0.2390105563791869,0.6744999997751666,1.0,0.10398222193318726,0.23941501219812963,0.6446041370113725,0.35539586298862746,0.15211447530635425,3,0,0
32,2,393,Ariana Madix,20.0,0.0879270699148508,0.4496666665167778,1.0,0.08304533041756945,0.088075860895502,0.6446041370113725,0.35539586298862746,0.08483316013806488,5,0,0
32,3,381,Mira Sorvino,26.0,0.03237818775942,0.11241666662919444,1.0,0.03953739723807905,0.032404082603083625,0.63577223804673,0.36422776195327,0.03693924601326616,6,0,0
32,3,382,Barry Williams,25.0,0.0072245502200753,-0.11241666662919444,1.0,0.03157651525850916,0.0072303281406889824,0.63577223804673,0.36422776195327,0.022708958012489983,7,0,0
32,3,383,Alyson Hannigan,24.0,0.0119112696190794,-0.3372499998875833,1.0,0.025218562311192357,0.011920795799695594,0.63577223804673,0.36422776195327,0.02037514657573275,8,0,0
32,3,384,Xochitl Gomez,32.0,0.0880130394248665,1.4614166661795276,1.0,0.1523601291203098,0.08808342890784811,0.63577223804673,0.36422776195327,0.1289487704561836,4,0,0
32,3,385,Adrian Peterson,22.0,0.0196383635820205,-0.7869166664043611,1.0,0.016085426190649035,0.019654069598630954,0.63577223804673,0.36422776195327,0.01738522519234758,10,0,0
32,3,387,Tyson Beckford,20.0,0.0016120150476057,-1.2365833329211389,0.5042708338485763,0.01025993998158987,0.0008135422924885903,0.63577223804673,0.36422776195327,0.006819299692767969,12,1,1
32,3,388,Jason Mraz,34.0,0.3944470768376575,1.9110833326963055,1.0,0.2388686109041673,0.39476254061420296,0.63577223804673,0.36422776195327,0.295649508024554,1,0,0
32,3,389,Lele Pons,27.0,0.0533826068656783,0.3372499998875833,1.0,0.04950532912083809,0.053425300245227965,0.63577223804673,0.36422776195327,0.05093309143039605,5,0,0
32,3,390,Harry Jowsey,24.0,0.0043819112111093,-0.3372499998875833,1.0,0.025218562311192357,0.004385415697110884,0.63577223804673,0.36422776195327,0.017630551945501116,9,0,0
32,3,391,Mauricio Umansky,23.0,0.0026577634976763,-0.5620833331459723,1.0,0.020140787538995793,0.0026598890758827943,0.63577223804673,0.36422776195327,0.01377375901484379,11,1,0
32,3,392,Charity Lawson,32.0,0.2392442457360642,1.4614166661795276,1.0,0.1523601291203098,0.23943558418856775,0.63577223804673,0.36422776195327,0.1840754272408839,3,0,0
32,3,393,Ariana Madix,34.0,0.1451089701987464,1.9110833326963055,1.0,0.2388686109041673,0.14522502283657177,0.63577223804673,0.36422776195327,0.20476101640103303,2,0,0
32,4,381,Mira Sorvino,21.0,0.0324304661588689,0.0,1.0,0.06193325946461909,0.03243046615886891,0.6142391233933647,0.3857608766066353,0.050552236056648533,6,0,0
32,4,382,Barry Williams,18.0,0.0043889863231059,-0.6744999997751666,1.0,0.03154948751338185,0.004388986323105901,0.6142391233933647,0.3857608766066353,0.02107202876514544,11,1,0
32,4,383,Alyson Hannigan,18.0,0.019670072034127,-0.6744999997751666,1.0,0.03154948751338185,0.019670072034127004,0.6142391233933647,0.3857608766066353,0.026966873784530068,10,1,0
32,4,384,Xochitl Gomez,27.0,0.239630533762355,1.3489999995503332,1.0,0.23866415262618518,0.23963053376235505,0.6142391233933647,0.3857608766066353,0.2390369446604102,1,0,0
32,4,385,Adrian Peterson,21.0,0.0026620547700231,0.0,1.0,0.06193325946461909,0.0026620547700231005,0.6142391233933647,0.3857608766066353,0.03906874758410043,8,0,1
32,4,388,Jason Mraz,24.0,0.3950839581232199,0.6744999997751666,1.0,0.12157815959086146,0.39508395812322,0.6142391233933647,0.3857608766066353,0.22708599618970188,2,0,0
32,4,389,Lele Pons,22.0,0.053468799374848,0.2248333332583889,1.0,0.07754750204875129,0.05346879937484801,0.6142391233933647,0.3857608766066353,0.06825888059771583,5,0,0
32,4,390,Harry Jowsey,21.0,0.0072362151077166,0.0,1.0,0.06193325946461909,0.007236215107716602,0.6142391233933647,0.3857608766066353,0.04083327968570837,7,0,0
32,4,391,Mauricio Umansky,19.0,0.011930501767454,-0.4496666665167778,1.0,0.03950355541966435,0.011930501767454003,0.6142391233933647,0.3857608766066353,0.028866950072065897,9,0,0
32,4,392,Charity Lawson,24.0,0.1453432657301716,0.6744999997751666,1.0,0.12157815959086146,0.14534326573017162,0.6142391233933647,0.3857608766066353,0.13074580776781147,3,0,0
32,4,393,Ariana Madix,25.0,0.0881551468481096,0.8993333330335556,1.0,0.15222971730305532,0.08815514684810961,0.6142391233933647,0.3857608766066353,0.12751225483616185,4,0,0
32,5,381,Mira Sorvino,22.0,0.011962346188185,-0.53959999978416,1.0,0.04364465631845434,0.012012566719475194,0.5693175735890015,0.4306824264109985,0.030021271217515893,9,1,1
