season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,eliminated,uncertainty_width
29,4,335,Jesse Metcalfe,Sharna Burgess,21.0,0.22221695607197411,2222169.560719741,0,0.0
29,4,336,Chrishell Stause,Gleb Savchenko,22.0,0.1489564802240653,1489564.802240653,0,0.0
29,4,337,Skai Jackson,Alan Bersten,28.0,0.09984851468110226,998485.1468110225,0,0.0
29,4,338,Justina Machado,Sasha Farber,24.0,0.06693046095762668,669304.6095762668,0,0.012136097208028107
29,4,340,Veron Davis,Peta Murgatroyd,22.0,0.030073794689978534,300737.9468997853,0,0.031351802655180804
29,4,341,Johnny Weir,Britt Stewart,24.0,0.020159067441052777,201590.67441052778,0,0.02600374916761055
29,4,342,Nev Schulman,Jenna Johnson,24.0,0.013513027015122055,135130.27015122055,0,0.02600374916761055
29,4,343,AJ McLean,Cheryl Burke,24.0,0.009058052890857454,90580.52890857455,0,0.016089021918684797
29,4,344,Nelly,Daniella Karagach,21.0,0.006071794430792822,60717.944307928214,0,0.32743869778046825
29,4,345,Kaitlyn Bristowe,Artem Chigvintsev,25.0,0.004070045522367982,40700.45522367982,0,0.01444011614746308
29,4,347,Monica Aldama,Valentin Chmerkovskiy,24.0,0.04486482967030286,448648.29670302855,0,0.026927132188352368
29,4,348,Jeannie Mai,Brandon Armstrong,21.0,0.33150874330283625,3315087.4330283627,0,0.32543694887204344
29,5,335,Jesse Metcalfe,Sharna Burgess,19.0,0.03015606747147798,301560.6747147798,1,0.03423221186033824
29,5,336,Chrishell Stause,Gleb Savchenko,19.0,0.14936397997847722,1493639.7997847723,0,0.0
29,5,337,Skai Jackson,Alan Bersten,24.0,0.10012166993523917,1001216.6993523918,0,0.0
29,5,338,Justina Machado,Sasha Farber,24.0,0.06711356240015462,671135.6240015462,0,0.022125996162467243
29,5,340,Veron Davis,Peta Murgatroyd,21.0,0.2228248742698886,2228248.742698886,0,0.1926688067984106
29,5,341,Johnny Weir,Britt Stewart,29.0,0.020214216535734967,202142.16535734967,0,0.024067662452574683
29,5,342,Nev Schulman,Jenna Johnson,26.0,0.013549994558808244,135499.94558808242,0,0.026074887538923106
29,5,343,AJ McLean,Cheryl Burke,24.0,0.009082832976443004,90828.32976443003,0,0.021601054617838723
29,5,344,Nelly,Daniella Karagach,24.0,0.0060884050189032955,60884.050189032954,0,0.2187436943373337
29,5,345,Kaitlyn Bristowe,Artem Chigvintsev,27.0,0.0040811799325548735,40811.79932554874,0,0.016133036603180093
29,5,347,Monica Aldama,Valentin Chmerkovskiy,26.0,0.044987566237687376,449875.6623768738,0,0.03695749492867664
29,5,348,Jeannie Mai,Brandon Armstrong,24.0,0.33241565068463064,3324156.5068463064,0,0.0
29,6,336,Chrishell Stause,Gleb Savchenko,24.0,0.14997605926190055,1499760.5926190056,0,0.0
29,6,337,Skai Jackson,Alan Bersten,18.0,0.10053195894868096,1005319.5894868096,0,0.0
29,6,338,Justina Machado,Sasha Farber,27.0,0.06738858735053284,673885.8735053284,0,0.012219166506495842
29,6,340,Veron Davis,Peta Murgatroyd,21.0,0.009120053555999576,91200.53555999575,1,0.024166289428032686
29,6,341,Johnny Weir,Britt Stewart,22.0,0.030279644147537813,302796.4414753781,0,0.20344093680289377
29,6,342,Nev Schulman,Jenna Johnson,26.0,0.020297052458920325,202970.52458920324,0,0.02281327495161018
29,6,343,AJ McLean,Cheryl Burke,27.0,0.01360552113865126,136055.2113865126,0,0.019674123168154783
29,6,344,Nelly,Daniella Karagach,24.0,0.2237379892618141,2237379.892618141,0,0.21762463454230896
29,6,345,Kaitlyn Bristowe,Artem Chigvintsev,27.0,0.006113354719505129,61133.54719505129,0,0.024166289428032686
29,6,347,Monica Aldama,Valentin Chmerkovskiy,27.0,0.04517192097508585,451719.2097508585,0,0.020409918761647196
29,6,348,Jeannie Mai,Brandon Armstrong,25.0,0.3337778581813716,3337778.5818137163,0,0.0
29,7,336,Chrishell Stause,Gleb Savchenko,26.0,0.1508985556593069,1508985.556593069,0,2.7755575615628914e-17
29,7,337,Skai Jackson,Alan Bersten,27.0,0.10115032677625808,1011503.2677625809,0,1.3877787807814457e-17
29,7,338,Justina Machado,Sasha Farber,26.0,0.06780309170118129,678030.9170118129,0,0.0
29,7,341,Johnny Weir,Britt Stewart,27.0,0.030465892958036766,304658.92958036764,0,0.03176056342675368
29,7,342,Nev Schulman,Jenna Johnson,30.0,0.020421898770148068,204218.98770148068,0,0.019258866461519832
29,7,343,AJ McLean,Cheryl Burke,26.0,0.013689208123740818,136892.0812374082,0,0.02128974233833937
29,7,344,Nelly,Daniella Karagach,27.0,0.22511419217094994,2251141.9217094993,0,2.7755575615628914e-17
29,7,345,Kaitlyn Bristowe,Artem Chigvintsev,24.0,0.009176150619697392,91761.50619697392,0,0.004513057504043426
29,7,347,Monica Aldama,Valentin Chmerkovskiy,22.0,0.0454497715504945,454497.71550494496,1,0.014983878592457731
29,7,348,Jeannie Mai,Brandon Armstrong,25.0,0.33583091167018625,3358309.1167018623,0,0.0
29,8,336,Chrishell Stause,Gleb Savchenko,27.0,0.031178807578512078,311788.0757851208,1,0.010279027847147522
29,8,337,Skai Jackson,Alan Bersten,26.9998,0.15442964489034644,1544296.4489034645,0,0.0
29,8,338,Justina Machado,Sasha Farber,28.9998,0.10351728667216446,1035172.8667216446,0,0.0
29,8,341,Johnny Weir,Britt Stewart,30.0,0.06938971236756977,693897.1236756977,0,0.022876397178940654
29,8,342,Nev Schulman,Jenna Johnson,30.0,0.04651331518862912,465133.15188629116,0,0.0382109047890577
29,8,343,AJ McLean,Cheryl Burke,27.0,0.23038195829538988,2303819.5829538987,0,0.18386864310676077
29,8,344,Nelly,Daniella Karagach,24.0,0.34368949527602377,3436894.9527602377,0,0.0
29,8,345,Kaitlyn Bristowe,Artem Chigvintsev,28.0,0.020899779731364556,208997.79731364557,0,0.20948217856402532
29,9,337,Skai Jackson,Alan Bersten,28.9998,0.15772608533166874,1577260.8533166873,0,2.7755575615628914e-17
29,9,338,Justina Machado,Sasha Farber,25.9998,0.23529966956005793,2352996.6956005795,0,0.07126499202873193
29,9,341,Johnny Weir,Britt Stewart,30.0,0.07087089853634324,708708.9853634323,0,1.3877787807814457e-17
29,9,342,Nev Schulman,Jenna Johnson,28.9998,0.04750618396946869,475061.83969468693,0,0.10328641707482351
29,9,343,AJ McLean,Cheryl Burke,24.9998,0.10572695678054536,1057269.5678054537,1,0.05632066135522541
29,9,344,Nelly,Daniella Karagach,24.0,0.3510258583965243,3510258.583965243,0,5.551115123125783e-17
29,9,345,Kaitlyn Bristowe,Artem Chigvintsev,30.0,0.03184434742539181,318443.47425391804,0,0.008614010099242238
29,10,337,Skai Jackson,Alan Bersten,28.5,0.049068746170242254,490687.46170242253,1,0.11384522836704322
29,10,338,Justina Machado,Sasha Farber,29.0,0.24303909080562355,2430390.9080562354,0,0.0
29,10,341,Johnny Weir,Britt Stewart,28.5,0.10920450291168218,1092045.029116822,1,0.03600253549262426
29,10,342,Nev Schulman,Jenna Johnson,30.0,0.07320196741905792,732019.6741905792,0,0.04393461576975891
29,10,344,Nelly,Daniella Karagach,28.0,0.36257171815610867,3625717.181561087,0,0.0
29,10,345,Kaitlyn Bristowe,Artem Chigvintsev,30.0,0.16291397453728548,1629139.7453728549,0,0.08971200711822756
29,11,338,Justina Machado,Sasha Farber,30.0,0.276895273484019,2768952.73484019,0,0.0
29,11,342,Nev Schulman,Jenna Johnson,30.0,0.12441706640352901,1244170.66403529,0,0.0
29,11,344,Nelly,Daniella Karagach,28.5,0.4130792076435935,4130792.076435935,0,0.0
29,11,345,Kaitlyn Bristowe,Artem Chigvintsev,30.0,0.1856084524688585,1856084.524688585,0,0.0
30,1,349,Martin Kove,Britt Stewart,13.0,0.33049917952499475,3304991.7952499473,0,0.2802455091697249
30,1,350,Brian Austin Green,Sharna Burgess,24.0,0.22154022523393546,2215402.2523393547,0,0.2799750235789705
30,1,351,Melora Hardin,Artem Chigvintsev,26.0,0.1485028539775575,1485028.539775575,0,0.3292770386007019
30,1,352,Matt James,Lindsay Arnold,24.0,0.09954443991466018,995444.3991466018,0,0.3286759595101365
30,1,353,"Mike ""The Miz"" Mizanin",Witney Carson,24.0,0.06672663354618695,667266.3354618695,0,0.22004759871888824
30,1,354,Suni Lee,Sasha Farber,28.0,0.044728200070483254,447282.00070483255,0,0.3286759595101365
30,1,355,Iman Shumpert,Daniella Karagach,21.0,0.029982209130337622,299822.0913033762,0,0.3290065530099475
30,1,356,Cody Rigsby,Cheryl Burke,24.0,0.02009767580449808,200976.75804498082,0,0.22031808430964267
30,1,357,Melanie C,Gleb Savchenko,27.0,0.013471874970480508,134718.7497048051,0,0.3292770386007019
30,1,358,Jimmie Allen,Emma Slater,22.0,0.009030467850398871,90304.67850398872,0,0.3292770386007019
30,1,359,Olivia Jade,Valentin Chmerkovskiy,25.0,0.00605330362520273,60533.036252027305,0,0.21882030058653615
30,1,360,JoJo Siwa,Jenna Johnson,29.0,0.004057650764713596,40576.50764713596,0,0.22004759871888818
30,1,361,Christine Chiu,Pasha Pashkov,25.0,0.0027199246473993658,27199.24647399366,0,0.22031808430964264
30,1,362,Kenya Moore,Brandon Armstrong,26.0,0.0018232200148582123,18232.200148582124,0,0.2188203005865361
30,1,363,Amanda Kloots,Alan Bersten,28.0,0.0012221409242928565,12221.409242928565,0,0.3286759595101366
30,2,349,Martin Kove,Britt Stewart,15.0,0.0018232200148582123,18232.200148582124,1,0.00283550984042074
30,2,350,Brian Austin Green,Sharna Burgess,23.0,0.22154022523393546,2215402.2523393547,0,2.7755575615628914e-17
30,2,351,Melora Hardin,Artem Chigvintsev,27.0,0.1485028539775575,1485028.539775575,0,2.7755575615628914e-17
30,2,352,Matt James,Lindsay Arnold,22.0,0.09954443991466018,995444.3991466018,0,2.7755575615628914e-17
30,2,353,"Mike ""The Miz"" Mizanin",Witney Carson,26.0,0.06672663354618695,667266.3354618695,0,0.021998433475703696
30,2,354,Suni Lee,Sasha Farber,28.0,0.044728200070483254,447282.00070483255,0,0.026845129351782605
30,2,355,Iman Shumpert,Daniella Karagach,25.0,0.029982209130337622,299822.0913033762,0,0.031256325100002744
30,2,356,Cody Rigsby,Cheryl Burke,24.0,0.02009767580449808,200976.75804498082,0,0.03977250551854955
30,2,357,Melanie C,Gleb Savchenko,30.0,0.013471874970480508,134718.7497048051,0,0.02371094911885159
30,2,358,Jimmie Allen,Emma Slater,27.0,0.009030467850398871,90304.67850398872,0,0.01827445578963987
30,2,359,Olivia Jade,Valentin Chmerkovskiy,27.0,0.00605330362520273,60533.036252027305,0,0.01827445578963987
30,2,360,JoJo Siwa,Jenna Johnson,31.0,0.004057650764713596,40576.50764713596,0,0.015893924504897294
30,2,361,Christine Chiu,Pasha Pashkov,24.0,0.0027199246473993658,27199.24647399366,0,0.3286759595101365
30,2,362,Kenya Moore,Brandon Armstrong,24.0,0.33049917952499475,3304991.7952499473,0,0.32644152876028115
30,2,363,Amanda Kloots,Alan Bersten,32.0,0.0012221409242928565,12221.409242928565,0,0.012249734046187653
30,3,350,Brian Austin Green,Sharna Burgess,19.0,0.22181130991325146,2218113.0991325146,0,5.551115123125783e-17
30,3,351,Melora Hardin,Artem Chigvintsev,23.0,0.14868456747227615,1486845.6747227616,0,2.7755575615628914e-17
30,3,352,Matt James,Lindsay Arnold,20.0,0.09966624611280528,996662.4611280528,0,1.3877787807814457e-17
30,3,353,"Mike ""The Miz"" Mizanin",Witney Carson,22.0,0.066808282682535,668082.8268253499,0,0.022025351559216165
30,3,354,Suni Lee,Sasha Farber,21.0,0.044782931123318846,447829.3112331885,0,0.020207180291356014
30,3,355,Iman Shumpert,Daniella Karagach,19.0,0.030018896452193956,300188.9645219396,0,0.033740334459590036
30,3,356,Cody Rigsby,Cheryl Burke,18.0,0.020122268051773744,201222.68051773743,0,0.026692930252597846
30,3,357,Melanie C,Gleb Savchenko,22.0,0.01348835964680645,134883.5964680645,0,0.02284216082585499
30,3,358,Jimmie Allen,Emma Slater,20.0,0.00904151785939256,90415.1785939256,0,0.02150279781819662
30,3,359,Olivia Jade,Valentin Chmerkovskiy,24.0,0.006060710667740074,60607.106677400734,0,0.018296817078575896
30,3,360,JoJo Siwa,Jenna Johnson,24.0,0.004062615853808215,40626.158538082156,0,0.011662908673608603
30,3,361,Christine Chiu,Pasha Pashkov,21.0,0.0027232528461498423,27232.528461498423,1,0.0182968170785759
30,3,362,Kenya Moore,Brandon Armstrong,21.0,0.3309035903447505,3309035.9034475046,0,1.1102230246251565e-16
30,3,363,Amanda Kloots,Alan Bersten,24.0,0.0018254509731978473,18254.509731978473,0,0.009661829869272342
30,4,350,Brian Austin Green,Sharna Burgess,26.0,0.020159067441052777,201590.67441052778,1,0.016827018749930714
30,4,351,Melora Hardin,Artem Chigvintsev,36.5,0.1489564802240653,1489564.802240653,0,0.0
30,4,352,Matt James,Lindsay Arnold,28.5,0.009058052890857454,90580.52890857455,1,0.026003749167610554
30,4,353,"Mike ""The Miz"" Mizanin",Witney Carson,32.5,0.06693046095762668,669304.6095762668,0,0.022065631287323827
30,4,354,Suni Lee,Sasha Farber,34.0,0.04486482967030286,448648.29670302855,0,0.04230976625455732
30,4,355,Iman Shumpert,Daniella Karagach,31.5,0.030073794689978534,300737.9468997853,0,0.08334476947431138
30,4,356,Cody Rigsby,Cheryl Burke,29.0,0.22221695607197411,2222169.560719741,0,0.12236844139087186
30,4,357,Melanie C,Gleb Savchenko,33.0,0.013513027015122055,135130.27015122055,0,0.09377672025030943
30,4,358,Jimmie Allen,Emma Slater,32.5,0.09984851468110226,998485.1468110225,0,0.21315890318111666
30,4,359,Olivia Jade,Valentin Chmerkovskiy,35.0,0.006071794430792822,60717.944307928214,0,0.017430834339131923
30,4,360,JoJo Siwa,Jenna Johnson,35.0,0.004070045522367982,40700.45522367982,0,0.01444011614746308
30,4,362,Kenya Moore,Brandon Armstrong,29.5,0.33150874330283625,3315087.4330283627,0,0.0
30,4,363,Amanda Kloots,Alan Bersten,34.0,0.0027282331019208546,27282.331019208545,0,0.017430834339131923
30,5,351,Melora Hardin,Artem Chigvintsev,36.0,0.14997605926190055,1499760.5926190056,0,0.0
30,5,353,"Mike ""The Miz"" Mizanin",Witney Carson,32.0,0.06738858735053284,673885.8735053284,0,0.012219166506495835
30,5,354,Suni Lee,Sasha Farber,36.0,0.04517192097508585,451719.2097508585,0,0.027111443334043823
30,5,355,Iman Shumpert,Daniella Karagach,28.0,0.020297052458920325,202970.52458920324,0,0.021159590591538237
30,5,356,Cody Rigsby,Cheryl Burke,32.0,0.2237379892618141,2237379.892618141,0,0.0
30,5,357,Melanie C,Gleb Savchenko,36.0,0.030279644147537813,302796.4414753781,1,0.03770555177915822
30,5,358,Jimmie Allen,Emma Slater,34.0,0.10053195894868096,1005319.5894868096,0,0.0
30,5,359,Olivia Jade,Valentin Chmerkovskiy,36.0,0.01360552113865126,136055.2113865126,0,0.014183697739415196
30,5,360,JoJo Siwa,Jenna Johnson,40.0,0.009120053555999576,91200.53555999575,0,0.0141836977394152
30,5,362,Kenya Moore,Brandon Armstrong,36.0,0.3337778581813716,3337778.5818137163,0,0.0
30,5,363,Amanda Kloots,Alan Bersten,39.0,0.006113354719505129,61133.54719505129,0,0.014183697739415196
30,6,351,Melora Hardin,Artem Chigvintsev,34.0,0.15089855565930688,1508985.5565930689,0,2.7755575615628914e-17
30,6,353,"Mike ""The Miz"" Mizanin",Witney Carson,34.0,0.06780309170118129,678030.9170118129,0,0.26802781996900493
30,6,354,Suni Lee,Sasha Farber,36.0,0.04544977155049449,454497.7155049449,0,0.0223533201506868
30,6,355,Iman Shumpert,Daniella Karagach,40.0,0.030465892958036762,304658.92958036764,0,0.01677668483429595
30,6,356,Cody Rigsby,Cheryl Burke,36.0,0.2251141921709499,2251141.9217094993,0,2.7755575615628914e-17
30,6,358,Jimmie Allen,Emma Slater,38.0,0.10115032677625807,1011503.2677625807,0,1.3877787807814457e-17
30,6,359,Olivia Jade,Valentin Chmerkovskiy,36.0,0.020421898770148064,204218.98770148066,0,0.3154090129000382
30,6,360,JoJo Siwa,Jenna Johnson,40.0,0.013689208123740816,136892.08123740816,0,0.02128974233833937
30,6,362,Kenya Moore,Brandon Armstrong,32.0,0.009176150619697392,91761.50619697392,1,0.0586269410814839
30,6,363,Amanda Kloots,Alan Bersten,38.0,0.33583091167018625,3358309.1167018623,0,0.32665476105048885
30,7,351,Melora Hardin,Artem Chigvintsev,38.0,0.1522960471265244,1522960.4712652438,0,2.7755575615628914e-17
30,7,353,"Mike ""The Miz"" Mizanin",Witney Carson,32.0,0.0684310250945088,684310.250945088,1,0.0
30,7,354,Suni Lee,Sasha Farber,34.0,0.0458706878916171,458706.878916171,0,0.015122646272421884
30,7,355,Iman Shumpert,Daniella Karagach,34.0,0.030748041619195223,307480.41619195224,0,0.03205470220223089
30,7,356,Cody Rigsby,Cheryl Burke,36.0,0.22719900445648797,2271990.0445648795,0,2.7755575615628914e-17
30,7,358,Jimmie Allen,Emma Slater,38.0,0.10208709332089774,1020870.9332089775,0,1.3877787807814457e-17
30,7,359,Olivia Jade,Valentin Chmerkovskiy,42.0,0.0206110286736847,206110.286736847,0,0.016932055929809016
30,7,360,JoJo Siwa,Jenna Johnson,39.0,0.013815985689386209,138159.8568938621,0,0.016932055929809016
30,7,363,Amanda Kloots,Alan Bersten,34.0,0.3389410861276978,3389410.861276978,0,5.551115123125783e-17
30,8,351,Melora Hardin,Artem Chigvintsev,42.0,0.15442964489034644,1544296.4489034645,0,0.0
30,8,354,Suni Lee,Sasha Farber,42.0,0.06938971236756977,693897.1236756977,0,0.02287639717894066
30,8,355,Iman Shumpert,Daniella Karagach,35.0,0.10351728667216446,1035172.8667216446,0,0.034127574304594704
30,8,356,Cody Rigsby,Cheryl Burke,38.0,0.23038195829538988,2303819.5829538987,0,2.7755575615628914e-17
30,8,358,Jimmie Allen,Emma Slater,32.0,0.04651331518862912,465133.15188629116,1,0.05696571977320883
30,8,359,Olivia Jade,Valentin Chmerkovskiy,36.0,0.031178807578512078,311788.0757851208,1,0.010279027847147522
30,8,360,JoJo Siwa,Jenna Johnson,41.0,0.020899779731364556,208997.79731364557,0,0.025613535457264563
30,8,363,Amanda Kloots,Alan Bersten,42.0,0.34368949527602377,3436894.9527602377,0,5.551115123125783e-17
30,9,351,Melora Hardin,Artem Chigvintsev,36.0,0.16291397453728546,1629139.7453728546,1,0.0
30,9,354,Suni Lee,Sasha Farber,37.5,0.07320196741905792,732019.6741905792,1,0.0
30,9,355,Iman Shumpert,Daniella Karagach,37.5,0.10920450291168217,1092045.0291168217,0,0.0
30,9,356,Cody Rigsby,Cheryl Burke,35.5,0.24303909080562353,2430390.9080562354,0,0.0
30,9,360,JoJo Siwa,Jenna Johnson,40.0,0.04906874617024225,490687.4617024225,0,0.0
30,9,363,Amanda Kloots,Alan Bersten,39.5,0.3625717181561086,3625717.1815610863,0,0.0
30,10,355,Iman Shumpert,Daniella Karagach,40.0,0.18560845246885851,1856084.5246885852,0,0.0
30,10,356,Cody Rigsby,Cheryl Burke,38.0,0.276895273484019,2768952.73484019,0,0.0
30,10,360,JoJo Siwa,Jenna Johnson,40.0,0.12441706640352902,1244170.6640352902,0,0.0
30,10,363,Amanda Kloots,Alan Bersten,39.0,0.41307920764359357,4130792.0764359357,0,0.0
31,1,364,Jason Lewis,Peta Murgatroyd,18.0,0.0018217276090363767,18217.276090363768,1,0.010645295307793094
31,1,365,Cheryl Ladd,Louis van Amstel,21.0,0.22135888237941684,2213588.8237941684,0,0.3289586651131071
31,1,366,Selma Blair,Sasha Farber,28.0,0.14838129622696833,1483812.9622696834,0,0.22035916390006813
31,1,367,Joseph Baena,Daniella Karagach,23.0,0.09946295731768925,994629.5731768926,0,0.32922892929653436
31,1,368,Trevor Donovan,Emma Slater,21.0,0.06667201412803431,666720.141280343,0,0.3292289292965344
31,1,369,Daniel Durant,Britt Stewart,27.0,0.04469158757959273,446915.8757959273,0,0.16528457556688544
31,1,370,Wayne Brady,Witney Carson,29.0,0.02995766704375841,299576.6704375841,0,0.22054032739994484
31,1,371,Sam Champion,Cheryl Burke,20.0,0.020081224751892494,200812.24751892494,0,0.2797458486292922
31,1,372,Jessie James Decker,Alan Bersten,20.0,0.013460847500140595,134608.47500140595,0,0.21953715477038052
31,1,373,Jordin Sparks,Brandon Armstrong,26.0,0.009023075915972964,90230.75915972964,0,0.22013774184466323
31,1,374,Heidi D'Amelio,Artem Chigvintsev,24.0,0.006048348663378064,60483.48663378064,0,0.32941009279641104
31,1,375,Charli D'Amelio,Mark Ballas,32.0,0.00405432935447518,40543.293544751796,0,0.3294100927964111
31,1,376,Teresa Giudice,Pasha Pashkov,20.0,0.0027176982395354476,27176.982395354476,0,0.2794155257384366
31,1,377,Vinny Guadagnino,Koko Iwasaki,17.0,0.33022864777588307,3302286.477758831,0,0.2797458486292921
31,1,378,Shangela,Gleb Savchenko,28.0,0.0012211405347536597,12211.405347536596,0,0.2797458486292921
31,1,379,Gabby Windey,Valentin Chmerkovskiy,28.0,0.0008185549794720581,8185.549794720581,0,0.3294100927964111
31,2,365,Cheryl Ladd,Louis van Amstel,21.0,0.22154022523393546,2215402.2523393547,0,5.551115123125783e-17
31,2,366,Selma Blair,Sasha Farber,28.0,0.1485028539775575,1485028.539775575,0,2.7755575615628914e-17
31,2,367,Joseph Baena,Daniella Karagach,24.0,0.09954443991466018,995444.3991466018,0,1.3877787807814457e-17
31,2,368,Trevor Donovan,Emma Slater,30.0,0.06672663354618695,667266.3354618695,0,0.01209913841163704
31,2,369,Daniel Durant,Britt Stewart,29.0,0.044728200070483254,447282.00070483255,0,0.026845129351782602
31,2,370,Wayne Brady,Witney Carson,32.0,0.029982209130337622,299822.0913033762,0,0.031256325100002744
31,2,371,Sam Champion,Cheryl Burke,26.0,0.02009767580449808,200976.75804498082,0,0.025026514578403915
31,2,372,Jessie James Decker,Alan Bersten,25.0,0.013471874970480508,134718.7497048051,0,0.017377751157098716
31,2,373,Jordin Sparks,Brandon Armstrong,27.0,0.009030467850398871,90304.67850398872,0,0.018274455789639873
31,2,374,Heidi D'Amelio,Artem Chigvintsev,28.0,0.00605330362520273,60533.036252027305,0,0.01827445578963987
31,2,375,Charli D'Amelio,Mark Ballas,32.0,0.004057650764713596,40576.50764713596,0,0.015623438914142888
31,2,376,Teresa Giudice,Pasha Pashkov,23.0,0.0027199246473993658,27199.24647399366,1,0.011979248455433241
31,2,377,Vinny Guadagnino,Koko Iwasaki,27.0,0.33049917952499475,3304991.7952499473,0,5.551115123125783e-17
31,2,378,Shangela,Gleb Savchenko,28.0,0.0018232200148582123,18232.200148582124,0,0.007808326926106015
31,2,379,Gabby Windey,Valentin Chmerkovskiy,32.0,0.0012221409242928565,12221.409242928565,0,0.012249734046187653
31,3,365,Cheryl Ladd,Louis van Amstel,24.0,0.020122268051773744,201222.68051773743,1,0.011662908673608603
31,3,366,Selma Blair,Sasha Farber,28.0,0.14868456747227615,1486845.6747227616,0,2.7755575615628914e-17
31,3,367,Joseph Baena,Daniella Karagach,29.0,0.09966624611280528,996662.4611280528,0,1.3877787807814457e-17
31,3,368,Trevor Donovan,Emma Slater,27.0,0.066808282682535,668082.8268253499,0,1.3877787807814457e-17
31,3,369,Daniel Durant,Britt Stewart,31.0,0.044782931123318846,447829.3112331885,0,0.014764034671124898
31,3,370,Wayne Brady,Witney Carson,33.0,0.030018896452193956,300188.9645219396,0,0.03129457147651239
31,3,371,Sam Champion,Cheryl Burke,25.0,0.22181130991325146,2218113.0991325146,0,0.20832295026644504
31,3,372,Jessie James Decker,Alan Bersten,26.0,0.01348835964680645,134883.5964680645,0,0.2127697920538589
31,3,373,Jordin Sparks,Brandon Armstrong,29.0,0.00904151785939256,90415.1785939256,0,0.017399015205623904
31,3,374,Heidi D'Amelio,Artem Chigvintsev,32.0,0.006060710667740074,60607.106677400734,0,0.011662908673608603
31,3,375,Charli D'Amelio,Mark Ballas,33.0,0.004062615853808215,40626.158538082156,0,0.011662908673608603
31,3,377,Vinny Guadagnino,Koko Iwasaki,23.0,0.3309035903447505,3309035.9034475046,0,1.1102230246251565e-16
31,3,378,Shangela,Gleb Savchenko,30.0,0.0027232528461498423,27232.528461498423,0,0.12922579010238808
31,3,379,Gabby Windey,Valentin Chmerkovskiy,33.0,0.0018254509731978473,18254.509731978473,0,0.0182968170785759
31,4,366,Selma Blair,Sasha Farber,32.0,0.1489564802240653,1489564.802240653,0,2.7755575615628914e-17
31,4,367,Joseph Baena,Daniella Karagach,28.0,0.09984851468110226,998485.1468110225,0,1.3877787807814457e-17
31,4,368,Trevor Donovan,Emma Slater,28.0,0.06693046095762668,669304.6095762668,0,0.10747320360021445
31,4,369,Daniel Durant,Britt Stewart,29.0,0.04486482967030286,448648.29670302855,0,0.03685666626764815
31,4,370,Wayne Brady,Witney Carson,36.0,0.030073794689978534,300737.9468997853,0,0.024705762229250083
31,4,371,Sam Champion,Cheryl Burke,25.0,0.004070045522367982,40700.45522367982,1,0.04016438258157859
31,4,372,Jessie James Decker,Alan Bersten,31.0,0.020159067441052777,201590.67441052778,0,0.21315890318111666
31,4,373,Jordin Sparks,Brandon Armstrong,34.0,0.013513027015122055,135130.27015122055,0,0.016827018749930714
31,4,374,Heidi D'Amelio,Artem Chigvintsev,34.0,0.009058052890857454,90580.52890857455,0,0.21888490738085206
31,4,375,Charli D'Amelio,Mark Ballas,36.0,0.006071794430792822,60717.944307928214,0,0.017430834339131923
31,4,377,Vinny Guadagnino,Koko Iwasaki,29.0,0.33150874330283625,3315087.4330283627,0,5.551115123125783e-17
31,4,378,Shangela,Gleb Savchenko,32.0,0.22221695607197411,2222169.560719741,0,0.2161451616411813
31,4,379,Gabby Windey,Valentin Chmerkovskiy,36.0,0.0027282331019208546,27282.331019208545,0,0.0107847939132012
31,5,366,Selma Blair,Sasha Farber,40.0,0.14936397997847722,1493639.7997847723,0,0.0
31,5,367,Joseph Baena,Daniella Karagach,35.0,0.013549994558808244,135499.94558808242,1,0.021601054617838723
31,5,368,Trevor Donovan,Emma Slater,36.0,0.06711356240015462,671135.6240015462,0,0.022125996162467243
31,5,369,Daniel Durant,Britt Stewart,33.5,0.044987566237687376,449875.6623768738,0,0.0699656024637612
31,5,370,Wayne Brady,Witney Carson,41.0,0.03015606747147798,301560.6747147798,0,0.028438671789262106
31,5,372,Jessie James Decker,Alan Bersten,36.0,0.020214216535734967,202142.16535734967,0,0.07618518856800802
31,5,373,Jordin Sparks,Brandon Armstrong,35.5,0.10012166993523917,1001216.6993523918,0,0.08657167537643093
31,5,374,Heidi D'Amelio,Artem Chigvintsev,39.0,0.009082832976443004,90828.32976443003,0,0.016133036603180093
31,5,375,Charli D'Amelio,Mark Ballas,42.0,0.0060884050189032955,60884.050189032954,0,0.016133036603180093
31,5,377,Vinny Guadagnino,Koko Iwasaki,31.0,0.33241565068463064,3324156.5068463064,0,0.0
31,5,378,Shangela,Gleb Savchenko,38.5,0.2228248742698886,2228248.742698886,0,0.0
31,5,379,Gabby Windey,Valentin Chmerkovskiy,41.0,0.0040811799325548735,40811.79932554874,0,0.01313413671356305
31,6,368,Trevor Donovan,Emma Slater,34.0,0.10115032677625808,1011503.2677625809,0,0.0
31,6,369,Daniel Durant,Britt Stewart,34.0,0.06780309170118129,678030.9170118129,0,0.022353320150686792
31,6,370,Wayne Brady,Witney Carson,34.0,0.0454497715504945,454497.71550494496,0,0.03733719874314452
31,6,372,Jessie James Decker,Alan Bersten,32.0,0.030465892958036766,304658.92958036764,1,0.03176056342675368
31,6,373,Jordin Sparks,Brandon Armstrong,34.0,0.1508985556593069,1508985.556593069,0,0.0
