season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,judge_share,fan_judge_gap,momentum,popularity_score,eliminated
28,3,326,Lamar Odom,Peta Murgatroyd,12.0,0.0020428925904014627,20428.925904014628,0.06060606060606061,-0.058563168015659146,0.0014196922079328187,-4.252584717197748,0
28,3,327,Sailor Brinkley-Cook,Valentin Chmerkovskiy,23.0,0.07476626196676536,747662.6196676536,0.11616161616161616,-0.0413953541948508,-0.0009590767048347909,-2.5245847171977487,0
28,3,328,Sean Spicer,Lindsay Arnold,15.0,0.0037223929961489742,37223.92996148974,0.07575757575757576,-0.07203518276142679,0.0025868478628423026,-4.036584717197749,0
28,3,330,Lauren Alaina,Gleb Savchenko,20.0,0.13623301156456505,1362330.1156456505,0.10101010101010101,0.03522291055446404,-0.0017475516948960157,-2.3085847171977485,0
28,3,331,Ally Brooke,Sasha Farber,24.0,0.04103259455461508,410325.9455461508,0.12121212121212122,-0.08017952665750613,0.018224560851637872,-3.0525847171977487,0
28,3,332,Karamo Brown,Jenna Johnson,16.0,0.022519165350701146,225191.65350701145,0.08080808080808081,-0.05828891545737967,-0.019039781659433975,-2.7405847171977484,0
28,3,333,Hannah Brown,Alan Bersten,21.0,0.4523095271308761,4523095.271308761,0.10606060606060606,0.34624892107027,-0.005802075955581243,-1.9725847171977484,0
28,4,322,Kate Flannery,Pasha Pashkov,26.0,0.006782642260724999,67826.42260724999,0.09219858156028368,-0.08541593929955868,0.0,-3.959145481553671,0
28,4,323,James Van Der Beek,Emma Slater,28.0,0.2482327316056116,2482327.316056116,0.09929078014184398,0.14894195146376762,0.0,-1.8759454815536711,0
28,4,324,Kel Mitchell,Witney Carson,32.0,0.012358779979590201,123587.79979590201,0.11347517730496454,-0.10111639732537434,0.0,-3.5895454815536714,0
28,4,326,Lamar Odom,Peta Murgatroyd,20.0,0.0020428925904014627,20428.925904014628,0.07092198581560284,-0.06887909322520137,0.0,-4.640745481553671,1
28,4,327,Sailor Brinkley-Cook,Valentin Chmerkovskiy,31.0,0.07476626196676536,747662.6196676536,0.1099290780141844,-0.03516281604741904,0.0,-2.5383454815536712,0
28,4,328,Sean Spicer,Lindsay Arnold,21.0,0.0037223929961489742,37223.92996148974,0.07446808510638298,-0.070745692110234,0.0,-4.347945481553671,0
28,4,330,Lauren Alaina,Gleb Savchenko,32.0,0.13623301156456505,1362330.1156456505,0.11347517730496454,0.022757834259600512,0.0,-2.245545481553671,0
28,4,331,Ally Brooke,Sasha Farber,32.0,0.04103259455461508,410325.9455461508,0.11347517730496454,-0.07244258275034945,0.0,-3.080745481553671,0
28,4,332,Karamo Brown,Jenna Johnson,28.0,0.022519165350701146,225191.65350701145,0.09929078014184398,-0.07677161479114283,0.0,-2.951145481553671,0
28,4,333,Hannah Brown,Alan Bersten,32.0,0.4523095271308761,4523095.271308761,0.11347517730496454,0.33883434982591154,0.0,-1.7367454815536707,0
28,5,322,Kate Flannery,Pasha Pashkov,24.0,0.00679652683503676,67965.2683503676,0.11162790697674418,-0.10483138014170743,0.0,-4.165994093038409,0
28,5,323,James Van Der Beek,Emma Slater,26.0,0.2487408825114241,2487408.825114241,0.12093023255813953,0.12781064995328456,-2.7755575615628914e-17,-1.7794340930384092,0
28,5,324,Kel Mitchell,Witney Carson,26.0,0.022565263760838616,225652.63760838617,0.12093023255813953,-0.09836496879730092,0.010181184437359537,-3.7503140930384093,0
28,5,327,Sailor Brinkley-Cook,Valentin Chmerkovskiy,24.0,0.04111659133439467,411165.91334394674,0.11162790697674418,-0.07051131564234951,-0.03380272274397936,-2.549354093038409,0
28,5,328,Sean Spicer,Lindsay Arnold,19.0,0.003730013012093481,37300.13012093481,0.08837209302325581,-0.08464208001116233,0.0,-4.597034093038409,0
28,5,330,Lauren Alaina,Gleb Savchenko,23.0,0.13651189069456665,1365118.9069456665,0.10697674418604651,0.02953514650852014,-2.7755575615628914e-17,-2.195114093038409,0
28,5,331,Ally Brooke,Sasha Farber,27.0,0.07491931407837403,749193.1407837403,0.12558139534883722,-0.05066208127046319,0.03380272274397935,-3.103274093038409,0
28,5,332,Karamo Brown,Jenna Johnson,21.0,0.01238407932347908,123840.79323479079,0.09767441860465116,-0.08529033928117208,-0.010181184437359537,-3.119594093038409,0
28,5,333,Hannah Brown,Alan Bersten,25.0,0.45323543844979247,4532354.384497925,0.11627906976744186,0.3369563686823506,-5.551115123125783e-17,-1.5480740930384087,0
28,6,322,Kate Flannery,Pasha Pashkov,27.0,0.00679652683503676,67965.2683503676,0.11842105263157894,-0.11162452579654218,-1.734723475976807e-18,-4.3310639857978455,0
28,6,323,James Van Der Beek,Emma Slater,27.0,0.45323543844979247,4532354.384497925,0.11842105263157894,0.33481438581821354,0.20449455593836832,-1.7018159857978445,0
28,6,324,Kel Mitchell,Witney Carson,26.0,0.022565263760838616,225652.63760838617,0.11403508771929824,-0.09146982395845962,-3.469446951953614e-18,-3.758519985797845,0
28,6,327,Sailor Brinkley-Cook,Valentin Chmerkovskiy,27.0,0.003730013012093481,37300.13012093481,0.11842105263157894,-0.11469103961948546,-0.037386578322301196,-2.6777519857978445,1
28,6,328,Sean Spicer,Lindsay Arnold,21.0,0.01238407932347908,123840.79323479079,0.09210526315789473,-0.07972118383441565,0.008654066311385598,-4.795895985797845,0
28,6,330,Lauren Alaina,Gleb Savchenko,26.0,0.04111659133439467,411165.91334394674,0.11403508771929824,-0.07291849638490357,-0.095395299360172,-2.1543599857978446,0
28,6,331,Ally Brooke,Sasha Farber,25.0,0.13651189069456665,1365118.9069456665,0.10964912280701754,0.026862767887549113,0.06159257661619261,-3.0008879857978443,0
28,6,332,Karamo Brown,Jenna Johnson,25.0,0.07491931407837403,749193.1407837403,0.10964912280701754,-0.03472980872864351,0.06253523475489495,-3.373943985797845,0
28,6,333,Hannah Brown,Alan Bersten,24.0,0.2487408825114241,2487408.825114241,0.10526315789473684,0.14347772461668726,-0.2044945559383685,-1.3967279857978443,0
28,7,322,Kate Flannery,Pasha Pashkov,24.0,0.04127053095186113,412705.3095186113,0.1188118811881188,-0.07754135023625768,0.03444855806920391,-4.463119900005394,0
28,7,323,James Van Der Beek,Emma Slater,27.0,0.45493234200509375,4549323.420050938,0.13366336633663367,0.3212689756684601,5.551115123125783e-17,-1.519721500005393,0
28,7,324,Kel Mitchell,Witney Carson,25.5,0.02264974761416007,226497.47614160072,0.12623762376237624,-0.10358787614821617,0.0,-3.7650847000053935,0
28,7,328,Sean Spicer,Lindsay Arnold,21.0,0.0068219728826572215,68219.72882657222,0.10396039603960396,-0.09713842315694673,-0.005608472162586733,-4.714985500005393,0
28,7,330,Lauren Alaina,Gleb Savchenko,27.0,0.07519981034948459,751998.1034948459,0.13366336633663367,-0.058463555987149085,0.03392927939762346,-2.361756700005393,0
28,7,331,Ally Brooke,Sasha Farber,27.0,0.13702298822359663,1370229.8822359662,0.13366336633663367,0.0033596218869629546,0.0,-2.7989791000053925,0
28,7,332,Karamo Brown,Jenna Johnson,24.5,0.012430445045243954,124304.45045243955,0.12128712871287128,-0.10885668366762732,-0.06276936530424063,-3.217423900005393,1
28,7,333,Hannah Brown,Alan Bersten,26.0,0.24967216292790273,2496721.629279027,0.12871287128712872,0.12095929164077401,0.0,-1.3956511000053928,0
28,8,322,Kate Flannery,Pasha Pashkov,25.9998,0.022805324922360603,228053.24922360602,0.13471454803957736,-0.11190922311721675,-0.018984674318504893,-4.208017233999889,1
28,8,323,James Van Der Beek,Emma Slater,31.9998,0.4580571957733656,4580571.957733656,0.1658027598041857,0.2922544359691799,-0.00260133680557334,-1.373298513999888,0
28,8,324,Kel Mitchell,Witney Carson,29.9998,0.04155401129004747,415540.1129004747,0.15544002254931627,-0.11388601125926881,0.018619173434299946,-3.7695890739998883,0
28,8,328,Sean Spicer,Lindsay Arnold,20.0,0.012515827682296593,125158.27682296593,0.1036273725486945,-0.09111154486639791,0.00560798726900058,-4.769509713999888,0
28,8,330,Lauren Alaina,Gleb Savchenko,24.0,0.07571634520323496,757163.4520323497,0.1243528470584334,-0.04863650185519844,-0.0004299980818511656,-2.406926673999888,0
28,8,331,Ally Brooke,Sasha Farber,30.0,0.13796417609167216,1379641.7609167215,0.15544105882304174,-0.017476882731369575,-0.0007835075890728627,-2.6367045939998874,0
28,8,333,Hannah Brown,Alan Bersten,30.9998,0.2513871190370226,2513871.190370226,0.160621391176751,0.0907657278602716,-0.001427643908298304,-1.3940421939998875,0
28,9,323,James Van Der Beek,Emma Slater,36.0,0.463862822933424,4638628.22933424,0.17266187050359713,0.2912009524298269,-0.0048843033615205145,-1.2547910554126653,0
28,9,324,Kel Mitchell,Witney Carson,37.0,0.042080685903569386,420806.85903569387,0.1774580335731415,-0.1353773476695721,-0.00044309400420174117,-3.6518235034126656,0
28,9,328,Sean Spicer,Lindsay Arnold,25.0,0.023094370078696757,230943.70078696756,0.11990407673860912,-0.09680970665991236,0.0102864537018477,-4.691760015412665,1
28,9,330,Lauren Alaina,Gleb Savchenko,35.0,0.07667600891822166,766760.0891822166,0.16786570743405277,-0.09118969851583111,-0.0008073699153963027,-2.4416935834126656,0
28,9,331,Ally Brooke,Sasha Farber,40.0,0.13971279738880202,1397127.9738880203,0.19184652278177458,-0.05213372539297256,-0.001471123901713306,-2.505515919412665,0
28,9,333,Hannah Brown,Alan Bersten,35.5,0.2545733147772862,2545733.1477728616,0.17026378896882494,0.08430952580846124,-0.0026805625190156057,-1.3913859994126652,0
28,10,323,James Van Der Beek,Emma Slater,25.5,0.14301565382529002,1430156.5382529001,0.18545454545454546,-0.04243889162925543,-0.33181303865628725,-1.1574661264692843,1
28,10,324,Kel Mitchell,Witney Carson,28.5,0.043075487145016536,430754.87145016534,0.20727272727272728,-0.16419724012771075,-6.938893903907228e-18,-3.555092084869284,0
28,10,330,Lauren Alaina,Gleb Savchenko,27.0,0.07848865496291434,784886.5496291433,0.19636363636363635,-0.11787498140072201,0.0,-2.4669881488692846,0
28,10,331,Ally Brooke,Sasha Farber,29.5,0.2605915115852018,2605915.115852018,0.21454545454545454,0.046046057039747235,0.11757585775991172,-2.398046017669284,0
28,10,333,Hannah Brown,Alan Bersten,27.0,0.4748286924815772,4748286.924815772,0.19636363636363635,0.27846505611794087,0.2142371808963754,-1.386742081669284,0
28,11,324,Kel Mitchell,Witney Carson,29.5,0.08202178323214179,820217.832321418,0.25213675213675213,-0.17011496890461034,0.031757752929498534,-3.4730339053761514,0
28,11,330,Lauren Alaina,Gleb Savchenko,28.5,0.14945343326884059,1494534.3326884059,0.24358974358974358,-0.094136310320903,0.05786639867099605,-2.4825507565761513,0
28,11,331,Ally Brooke,Sasha Farber,30.0,0.2723219105420628,2723219.1054206276,0.2564102564102564,0.015911654131806396,-0.031757752929498506,-2.187397051616151,0
28,11,333,Hannah Brown,Alan Bersten,29.0,0.4962028729569548,4962028.729569548,0.24786324786324787,0.24833962509370694,-0.05786639867099613,-1.2583539028161508,0
29,1,334,Anne Heche,Keo Motsepe,18.0,0.002038080285034999,20380.802850349988,0.06923076923076923,-0.06719268894573424,-0.06462858638163167,-2.70805020110221,0
29,1,335,Jesse Metcalfe,Sharna Burgess,18.0,0.02246611845984911,224661.1845984911,0.06923076923076923,-0.046764650770920124,-0.044200548206817555,-2.70805020110221,0
29,1,336,Chrishell Stause,Gleb Savchenko,13.0,0.0003368924052226196,3368.924052226196,0.05,-0.049663107594777385,-0.06632977426144404,-2.70805020110221,0
29,1,337,Skai Jackson,Alan Bersten,21.0,0.24764798637130495,2476479.8637130493,0.08076923076923077,0.16687875560207416,0.18098131970463827,-2.70805020110221,0
29,1,338,Justina Machado,Sasha Farber,21.0,0.4512440518460072,4512440.518460072,0.08076923076923077,0.37047482107677643,0.38457738517934054,-2.70805020110221,0
29,1,339,Charles Oakley,Emma Slater,12.0,0.00018489047209787747,1848.9047209787748,0.046153846153846156,-0.04596895568174828,-0.06648177619456878,-2.70805020110221,0
29,1,340,Veron Davis,Peta Murgatroyd,17.0,0.0011185221757210378,11185.221757210378,0.06538461538461539,-0.06426609320889436,-0.06554814449094563,-2.70805020110221,0
29,1,341,Johnny Weir,Britt Stewart,18.0,0.012329667228631993,123296.67228631992,0.06923076923076923,-0.056901102002137244,-0.054336999438034675,-2.70805020110221,0
29,1,342,Nev Schulman,Jenna Johnson,20.0,0.13591209657582703,1359120.9657582704,0.07692307692307693,0.05898901965275011,0.06924542990916037,-2.70805020110221,0
29,1,343,AJ McLean,Cheryl Burke,18.0,0.006766664844240427,67666.64844240427,0.06923076923076923,-0.06246410438652881,-0.05990000182242624,-2.70805020110221,0
29,1,344,Nelly,Daniella Karagach,16.0,0.0006138579852649132,6138.579852649132,0.06153846153846154,-0.06092460355319663,-0.06605280868140176,-2.70805020110221,0
29,1,345,Kaitlyn Bristowe,Artem Chigvintsev,20.0,0.07459014008674895,745901.4008674895,0.07692307692307693,-0.002332936836327973,0.007923473420082289,-2.70805020110221,0
29,1,346,Carole Baskin,Pasha Pashkov,11.0,0.00010147004249023314,1014.7004249023314,0.04230769230769231,-0.04220622226520208,-0.06656519662417643,-2.70805020110221,0
29,1,347,Monica Aldama,Valentin Chmerkovskiy,19.0,0.04093593681749132,409359.36817491316,0.07307692307692308,-0.032140986259431764,-0.02573072984917535,-2.70805020110221,0
29,1,348,Jeannie Mai,Brandon Armstrong,18.0,0.0037136244040675208,37136.24404067521,0.06923076923076923,-0.06551714482670172,-0.06295304226259915,-2.70805020110221,0
29,2,334,Anne Heche,Keo Motsepe,18.0,0.002038080285034999,20380.802850349988,0.06593406593406594,-0.06389598564903094,0.0,-3.4055895510670915,0
29,2,335,Jesse Metcalfe,Sharna Burgess,20.0,0.04093593681749132,409359.36817491316,0.07326007326007326,-0.03232413644258195,0.018469818357642206,-2.925589551067091,0
29,2,336,Chrishell Stause,Gleb Savchenko,18.0,0.0003368924052226196,3368.924052226196,0.06593406593406594,-0.06559717352884331,0.0,-3.7655895510670914,0
29,2,337,Skai Jackson,Alan Bersten,15.0,0.07459014008674895,745901.4008674895,0.054945054945054944,0.01964508514169401,-0.173057846284556,-2.4455895510670915,0
29,2,338,Justina Machado,Sasha Farber,21.0,0.4512440518460072,4512440.518460072,0.07692307692307693,0.37432097492293026,0.0,-2.3255895510670914,0
29,2,339,Charles Oakley,Emma Slater,15.0,0.00018489047209787747,1848.9047209787748,0.054945054945054944,-0.05476016447295707,0.0,-3.885589551067092,1
29,2,340,Veron Davis,Peta Murgatroyd,18.0,0.0011185221757210378,11185.221757210378,0.06593406593406594,-0.0648155437583449,0.0,-3.5255895510670916,0
29,2,341,Johnny Weir,Britt Stewart,18.0,0.012329667228631993,123296.67228631992,0.06593406593406594,-0.053604398705433945,0.0,-3.045589551067091,0
29,2,342,Nev Schulman,Jenna Johnson,21.0,0.24764798637130495,2476479.8637130493,0.07692307692307693,0.17072490944822802,0.11173588979547791,-2.565589551067091,0
29,2,343,AJ McLean,Cheryl Burke,19.0,0.006766664844240427,67666.64844240427,0.0695970695970696,-0.06283040475282917,0.0,-3.1655895510670913,0
29,2,344,Nelly,Daniella Karagach,18.0,0.0006138579852649132,6138.579852649132,0.06593406593406594,-0.06532020794880103,0.0,-3.6455895510670913,0
29,2,345,Kaitlyn Bristowe,Artem Chigvintsev,22.0,0.13591209657582703,1359120.9657582704,0.08058608058608059,0.055326015989746444,0.06132195648907808,-2.6855895510670913,0
29,2,346,Carole Baskin,Pasha Pashkov,16.0,0.00010147004249023314,1014.7004249023314,0.05860805860805861,-0.058506588565568375,0.0,-4.005589551067091,0
29,2,347,Monica Aldama,Valentin Chmerkovskiy,16.0,0.02246611845984911,224661.1845984911,0.05860805860805861,-0.0361419401482095,-0.018469818357642206,-2.8055895510670914,0
29,2,348,Jeannie Mai,Brandon Armstrong,18.0,0.0037136244040675208,37136.24404067521,0.06593406593406594,-0.062220441529998415,0.0,-3.2855895510670914,0
29,3,334,Anne Heche,Keo Motsepe,15.0,0.0011186356837313968,11186.356837313968,0.05338078291814947,-0.05226214723441807,-0.0009198214926132873,-3.963621031038997,0
29,3,335,Jesse Metcalfe,Sharna Burgess,20.0,0.04094009101026567,409400.9101026567,0.0711743772241993,-0.030234286213933627,-3.4158715423587838e-06,-2.979621031038996,0
29,3,336,Chrishell Stause,Gleb Savchenko,22.0,0.000613920279781788,6139.20279781788,0.07829181494661921,-0.07767789466683743,0.0002769655748446971,-4.611621031038997,0
29,3,337,Skai Jackson,Alan Bersten,18.0,0.07459770951950355,745977.0951950355,0.06405693950177936,0.010540770017724188,-6.224123757045397e-06,-2.4756210310389966,0
29,3,338,Justina Machado,Sasha Farber,19.0,0.24767311777308898,2476731.17773089,0.06761565836298933,0.18005745941009965,-0.2036543802270941,-2.0196210310389966,0
29,3,340,Veron Davis,Peta Murgatroyd,22.0,0.002038287110114669,20382.871101146688,0.07829181494661921,-0.07625352783650455,0.0009195580920573331,-4.179621031038997,0
29,3,341,Johnny Weir,Britt Stewart,24.0,0.012330918447450795,123309.18447450794,0.08540925266903915,-0.07307833422158835,-1.0288407371935454e-06,-3.3156210310389964,0
29,3,342,Nev Schulman,Jenna Johnson,24.0,0.4512898442456781,4512898.442456781,0.08540925266903915,0.36588059157663894,0.20359606165397412,-2.3316210310389964,0
29,3,343,AJ McLean,Cheryl Burke,21.0,0.006767351527687486,67673.51527687487,0.07473309608540925,-0.06796574455772177,-5.64639768258976e-07,-3.5316210310389966,0
29,3,344,Nelly,Daniella Karagach,18.0,0.0003369265931783454,3369.265931783454,0.06405693950177936,-0.06372001290860102,-0.0002770449095675649,-4.3956210310389965,0
29,3,345,Kaitlyn Bristowe,Artem Chigvintsev,23.0,0.13592588898155747,1359258.8898155747,0.08185053380782918,0.05407535517372829,-1.13410929136748e-05,-2.547621031038996,0
29,3,346,Carole Baskin,Pasha Pashkov,12.0,0.00018490923484579407,1849.0923484579407,0.042704626334519574,-0.04251971709967378,8.34204280421584e-05,-5.043621031038996,1
29,3,347,Monica Aldama,Valentin Chmerkovskiy,21.0,0.02246839832918225,224683.98329182251,0.07473309608540925,-0.052264697756227,-1.8746700498478708e-06,-3.003621031038996,0
29,3,348,Jeannie Mai,Brandon Armstrong,22.0,0.0037140012639335796,37140.01263933579,0.07829181494661921,-0.07457781368268564,-3.0988087502221637e-07,-3.747621031038997,0
29,4,334,Anne Heche,Keo Motsepe,21.0,0.001118842568054569,11188.42568054569,0.06976744186046512,-0.06864859929241054,2.168404344971009e-19,-4.530025919978336,1
29,4,335,Jesse Metcalfe,Sharna Burgess,21.0,0.022472553711894154,224725.53711894155,0.06976744186046512,-0.04729488814857096,-0.018475108899333688,-3.022825919978336,0
29,4,336,Chrishell Stause,Gleb Savchenko,22.0,0.0006140338203056703,6140.338203056704,0.07308970099667775,-0.07247566717637208,1.0842021724855044e-19,-5.168425919978336,0
29,4,337,Skai Jackson,Alan Bersten,28.0,0.24771892328965137,2477189.232896514,0.09302325581395349,0.15469566747569788,0.17310741741368557,-2.499625919978336,0
29,4,338,Justina Machado,Sasha Farber,24.0,0.1359510275820442,1359510.275820442,0.07973421926910298,0.05621680831294121,-0.11176789570760715,-1.8948259199783362,0
29,4,340,Veron Davis,Peta Murgatroyd,22.0,0.002038664077929427,20386.64077929427,0.07308970099667775,-0.07105103691874833,4.336808689942018e-19,-4.582825919978337,0
29,4,341,Johnny Weir,Britt Stewart,24.0,0.012333198969835512,123331.98969835513,0.07973421926910298,-0.06740102029926748,1.734723475976807e-18,-3.531625919978336,0
29,4,342,Nev Schulman,Jenna Johnson,24.0,0.45137330733856795,4513733.073385679,0.07973421926910298,0.371639088069465,0.0,-2.024425919978336,0
29,4,343,AJ McLean,Cheryl Burke,24.0,0.006768603104908591,67686.03104908591,0.07973421926910298,-0.07296561616419439,8.673617379884035e-19,-3.824425919978336,0
29,4,344,Nelly,Daniella Karagach,21.0,0.0003369889055390202,3369.889055390202,0.06976744186046512,-0.0694304529549261,5.421010862427522e-20,-5.115625919978336,0
29,4,345,Kaitlyn Bristowe,Artem Chigvintsev,25.0,0.07461150587596578,746115.0587596578,0.08305647840531562,-0.008444972529349837,-0.06133952170607841,-2.437225919978336,0
29,4,347,Monica Aldama,Valentin Chmerkovskiy,24.0,0.04094766261122785,409476.6261122785,0.07973421926910298,-0.038786556657875136,0.0184751088993337,-3.162025919978336,0
29,4,348,Jeannie Mai,Brandon Armstrong,21.0,0.0037146881440759923,37146.88144075992,0.06976744186046512,-0.06605275371638912,4.336808689942018e-19,-4.1172259199783365,0
29,5,335,Jesse Metcalfe,Sharna Burgess,19.0,0.0037159403747559303,37159.40374755931,0.06620209059233449,-0.062486150217578564,-0.018781784749691846,-3.177352845863274,1
29,5,336,Chrishell Stause,Gleb Savchenko,19.0,0.000614240812644861,6142.408126448609,0.06620209059233449,-0.06558784977968964,-4.807843510309245e-07,-5.613832845863275,0
29,5,337,Skai Jackson,Alan Bersten,24.0,0.24780242995931331,2478024.299593133,0.08362369337979095,0.16417873657952237,-0.00019396225066653505,-2.2787928458632742,0
29,5,338,Justina Machado,Sasha Farber,24.0,0.13599685701404612,1359968.5701404612,0.08362369337979095,0.052373163634255177,-0.00010644874012880057,-1.9149528458632745,0
29,5,340,Veron Davis,Peta Murgatroyd,21.0,0.0020393513166976508,20393.513166976507,0.07317073170731707,-0.07113138039061942,-1.5962602600443944e-06,-4.905352845863275,0
29,5,341,Johnny Weir,Britt Stewart,29.0,0.0224801292660519,224801.29266051902,0.10104529616724739,-0.07856516690119549,0.010133115932110037,-3.7043928458632744,0
29,5,342,Nev Schulman,Jenna Johnson,26.0,0.45152546641131697,4515254.66411317,0.09059233449477352,0.3609331319165434,-0.00035342226350559836,-1.7786328458632745,0
29,5,343,AJ McLean,Cheryl Burke,24.0,0.006770884817972932,67708.84817972932,0.08362369337979095,-0.07685280856181802,-5.299770702464797e-06,-4.058632845863274,0
29,5,344,Nelly,Daniella Karagach,24.0,0.0011192197326873451,11192.197326873451,0.08362369337979095,-0.0825044736471036,0.0007818533672976971,-5.6915928458632745,0
29,5,345,Kaitlyn Bristowe,Artem Chigvintsev,27.0,0.07463665760152402,746366.5760152402,0.09407665505226481,-0.019439997450740792,-5.842030723023084e-05,-2.4688728458632743,0
29,5,347,Monica Aldama,Valentin Chmerkovskiy,26.0,0.040961466170882053,409614.66170882055,0.09059233449477352,-0.04963086832389147,-3.20617443921381e-05,-3.1687128458632743,0
29,5,348,Jeannie Mai,Brandon Armstrong,24.0,0.012337356522107143,123373.56522107143,0.08362369337979095,-0.0712863368576838,0.00861850757152107,-4.412872845863275,0
29,6,336,Chrishell Stause,Gleb Savchenko,24.0,0.0011199076256574161,11199.07625657416,0.08955223880597014,-0.08843233118031273,0.000503375817574579,-5.970090977431413,0
29,6,337,Skai Jackson,Alan Bersten,18.0,0.040986641839072864,409866.41839072865,0.06716417910447761,-0.026177537265404748,-0.20774004164568052,-2.102058977431413,0
29,6,338,Justina Machado,Sasha Farber,27.0,0.24795473387654876,2479547.3387654875,0.10074626865671642,0.14720846521983233,0.11145063577304021,-1.9309869774314132,0
29,6,340,Veron Davis,Peta Murgatroyd,21.0,0.0037182242598468944,37182.24259846895,0.07835820895522388,-0.07463998469537698,0.001671266570425707,-5.163306977431414,1
29,6,341,Johnny Weir,Britt Stewart,22.0,0.012344939287647239,123449.39287647238,0.08208955223880597,-0.06974461295115873,-0.010219036366553108,-3.7225389774314133,0
29,6,342,Nev Schulman,Jenna Johnson,26.0,0.4518029822422848,4518029.822422848,0.09701492537313433,0.3547880568691505,-0.0014065838940636732,-1.5819309774314132,0
29,6,343,AJ McLean,Cheryl Burke,27.0,0.022493945965701465,224939.45965701464,0.10074626865671642,-0.07825232269101495,0.015697807100928475,-4.245930977431413,0
29,6,344,Nelly,Daniella Karagach,24.0,0.0020406047394110737,20406.047394110738,0.08955223880597014,-0.08751163406655907,0.0009172105408645835,-5.912298977431413,0
29,6,345,Kaitlyn Bristowe,Artem Chigvintsev,27.0,0.13608044317604764,1360804.4317604764,0.10074626865671642,0.03533417451933123,0.06116540576232163,-2.494122977431413,0
29,6,347,Monica Aldama,Valentin Chmerkovskiy,27.0,0.0746825306598469,746825.3065984689,0.10074626865671642,-0.02606373799686952,0.03356828640877472,-3.173994977431413,0
29,6,348,Jeannie Mai,Brandon Armstrong,25.0,0.006775046327935109,67750.46327935108,0.09328358208955224,-0.08650853576161714,-0.0056083260676323575,-4.4093229774314135,0
29,7,336,Chrishell Stause,Gleb Savchenko,26.0,0.002042892590401463,20428.92590401463,0.1,-0.09795710740959854,0.0009188053563201016,-6.134974596778761,0
29,7,337,Skai Jackson,Alan Bersten,27.0,0.13623301156456508,1362330.1156456508,0.10384615384615385,0.032386857718411224,0.09509340343650989,-2.3205489967787605,0
29,7,338,Justina Machado,Sasha Farber,26.0,0.24823273160561163,2482327.3160561165,0.1,0.14823273160561162,-0.0006473943932196746,-1.8236913967787607,0
29,7,341,Johnny Weir,Britt Stewart,27.0,0.04103259455461509,410325.9455461509,0.10384615384615385,-0.06281355929153876,0.028641582706108684,-3.8569329967787604,0
29,7,342,Nev Schulman,Jenna Johnson,30.0,0.4523095271308762,4523095.271308762,0.11538461538461539,0.3369249117462608,-0.001179629495152934,-1.4244465967787605,0
29,7,343,AJ McLean,Cheryl Burke,26.0,0.022519165350701153,225191.65350701154,0.1,-0.07748083464929885,-5.8730294323929705e-05,-4.155646596778761,0
29,7,344,Nelly,Daniella Karagach,27.0,0.003722392996148975,37223.92996148975,0.10384615384615385,-0.10012376085000488,0.0016741725136503603,-5.96874099677876,0
29,7,345,Kaitlyn Bristowe,Artem Chigvintsev,24.0,0.07476626196676538,747662.6196676538,0.09230769230769231,-0.017541430340926936,-0.06182204717394067,-2.3942001967787605,0
29,7,347,Monica Aldama,Valentin Chmerkovskiy,22.0,0.012358779979590203,123587.79979590203,0.08461538461538462,-0.07225660463579442,-0.06260247343123734,-3.058097796778761,1
29,7,348,Jeannie Mai,Brandon Armstrong,25.0,0.006782642260725001,67826.42260725,0.09615384615384616,-0.08937120389312116,-1.768922471426758e-05,-4.526360196778761,0
29,8,336,Chrishell Stause,Gleb Savchenko,27.0,0.012430445045243954,124304.45045243955,0.12162184076007344,-0.10919139571482948,0.010347685474473314,-6.146657385218481,1
29,8,337,Skai Jackson,Alan Bersten,26.9998,0.13702298822359663,1370229.8822359662,0.1216209398575493,0.015402048366047319,-0.001868605991469513,-2.2551169052184807,0
29,8,338,Justina Machado,Sasha Farber,28.9998,0.24967216292790273,2496721.629279027,0.13062996509903624,0.11904219782886649,-0.00340482210757892,-1.7376308252184807,0
29,8,341,Johnny Weir,Britt Stewart,30.0,0.04127053095186113,412705.3095186113,0.13513537862230382,-0.09386484767044269,-0.0005628133089750839,-3.7242241052184806,0
29,8,342,Nev Schulman,Jenna Johnson,30.0,0.45493234200509375,4549323.420050938,0.13513537862230382,0.31979696338278996,-0.006203990374204826,-1.2982349852184805,0
29,8,343,AJ McLean,Cheryl Burke,27.0,0.02264974761416007,226497.47614160072,0.12162184076007344,-0.09897209314591338,-0.0003088784929141074,-4.083194985218481,0
29,8,344,Nelly,Daniella Karagach,24.0,0.0068219728826572215,68219.72882657222,0.10810830289784307,-0.10128633001518585,0.0030269375120627676,-5.893670505218481,0
29,8,345,Kaitlyn Bristowe,Artem Chigvintsev,28.0,0.07519981034948459,751998.1034948459,0.1261263533808169,-0.050926543031332316,-0.001025512711393478,-2.4340378652184804,0
29,9,337,Skai Jackson,Alan Bersten,28.9998,0.2513871190370226,2513871.190370226,0.15025865392188154,0.10112846511514106,0.11263943535627757,-2.201614838170358,0
29,9,338,Justina Machado,Sasha Farber,25.9998,0.13796417609167216,1379641.7609167215,0.13471454803957736,0.003249628052094805,-0.11485058685364874,-1.6676259741703578,0
